Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Cleaned Date,Is_Return,Cleaned Quantity,Formatted Price,Cleaned Price,Revenue,Return_Flag,Return_Revenue,Year,,,
T0184,22/03/24,C1374,Laptop,-9,115.68,Cash,Completed,2024/03/22,TRUE,9.00,115.68,115.68,-1041.13,1,-1041.13,2024,,,
T0185,14/11/21,C2859,Coffee Machine,165,115.37,Credit Card,Completed,2021/11/14,FALSE,165.00,115.37,115.37,19036.15,0,0,2021,,,
T0186,2021/12/01,C4435,Laptop,-9,878.33,Credit Card,Failed,2021/12/01,TRUE,9.00,878.33,878.33,-7904.98,1,-7904.98,2021,,,
T0187,2025-02-30,C4274,Coffee Machine,6,702.24,PayPal,Completed,2025/03/02,FALSE,6.00,702.24,702.24,4213.44,0,0,2025,,,
T0188,2025-02-30,C1902,Headphones,358,,PayPal,Pending,2025/03/02,FALSE,358.00,,495.77,177486.45,0,0,2025,,,
T0189,2025-02-30,C3240,Smartphone,3,-349.61,Credit Card,Pending,2025/03/02,FALSE,3.00,349.61,349.61,1048.84,0,0,2025,,,
T0190,2025-02-30,C3973,Coffee Machine,383,-368.46,Credit Card,Completed,2025/03/02,FALSE,383.00,368.46,368.46,141121.44,0,0,2025,,,
T0191,2025-02-30,C3570,Laptop,952,-111.49,PayPal,Pending,2025/03/02,FALSE,952.00,111.49,111.49,106143.03,0,0,2025,,,
T0192,2025-02-30,C4190,Coffee Machine,736,-264.40,Credit Card,Pending,2025/03/02,FALSE,736.00,264.40,264.40,194599.54,0,0,2025,,,
T0193,2023-13-01,C2978,Tablet,1,167.71,PayPal,Completed,2024/01/01,FALSE,1.00,167.71,167.71,167.71,0,0,2024,,,
T0194,2023-13-01,C1796,Headphones,3,900.39,Cash,Failed,2024/01/01,FALSE,3.00,900.39,900.39,2701.17,0,0,2024,,,
T0195,18/01/21,C4543,Coffee Machine,-7,699.40,Cash,Completed,2021/01/18,TRUE,7.00,699.40,699.40,-4895.80,1,-4895.80,2021,,,
T0196,2023/01/12,C2381,Laptop,7,-617.89,PayPal,Failed,2023/01/12,FALSE,7.00,617.89,617.89,4325.22,0,0,2023,,,
T0197,2024/11/08,C3990,Coffee Machine,-8,810.44,Credit Card,Completed,2024/11/08,TRUE,8.00,810.44,810.44,-6483.49,1,-6483.49,2024,,,
T0198,2025-02-30,C179,Coffee Machine,126,,Credit Card,Failed,2025/03/02,FALSE,126.00,,523.61,65974.82,0,0,2025,,,
T0199,2025-02-30,C2542,Headphones,331,,PayPal,Completed,2025/03/02,FALSE,331.00,,495.77,164100.60,0,0,2025,,,
T0200,2025-02-30,C163,Tablet,-9,,Credit Card,Failed,2025/03/02,TRUE,9.00,,506.52,-4558.71,1,-4558.71,2025,,,
T0201,2023-13-01,C1922,Smartphone,611,-903.92,Credit Card,Completed,2024/01/01,FALSE,611.00,903.92,903.92,552295.98,0,0,2024,,,
T0202,2023/08/02,C2934,Coffee Machine,8,58.90,PayPal,Failed,2023/08/02,FALSE,8.00,58.90,58.90,471.23,0,0,2023,,,
T0203,2025-02-30,C1658,Headphones,853,-930.53,PayPal,Completed,2025/03/02,FALSE,853.00,930.53,930.53,793738.39,0,0,2025,,,
T0204,2023-13-01,C3811,Coffee Machine,-6,-767.70,Cash,Completed,2024/01/01,TRUE,6.00,767.70,767.70,-4606.20,1,-4606.20,2024,,,
T0205,2023-13-01,C4633,Headphones,-10,,Credit Card,Pending,2024/01/01,TRUE,10.00,,495.77,-4957.72,1,-4957.72,2024,,,
T0206,28/11/20,C1298,Coffee Machine,319,,PayPal,Completed,2020/11/28,FALSE,319.00,,523.61,167031.50,0,0,2020,,,
T0207,2023-13-01,C294,Tablet,7,68.68,Credit Card,Pending,2024/01/01,FALSE,7.00,68.68,68.68,480.79,0,0,2024,,,
T0208,2023-13-01,C4545,Laptop,9,,Credit Card,Completed,2024/01/01,FALSE,9.00,,540.53,4864.76,0,0,2024,,,
T0209,2023-13-01,C1045,Laptop,10,,Cash,Failed,2024/01/01,FALSE,10.00,,540.53,5405.28,0,0,2024,,,
T0210,19/07/23,C1022,Laptop,5,,Credit Card,Completed,2023/07/19,FALSE,5.00,,540.53,2702.64,0,0,2023,,,
T0211,2025-02-30,C3173,Tablet,-5,161.87,Credit Card,Completed,2025/03/02,TRUE,5.00,161.87,161.87,-809.36,1,-809.36,2025,,,
T0212,2022/04/10,C1301,Laptop,222,698.66,Cash,Pending,2022/04/10,FALSE,222.00,698.66,698.66,155102.01,0,0,2022,,,
T0213,2023-13-01,C2052,Laptop,534,266.92,Credit Card,Failed,2024/01/01,FALSE,534.00,266.92,266.92,142535.64,0,0,2024,,,
T0214,2023-13-01,C706,Smartphone,303,,PayPal,Completed,2024/01/01,FALSE,303.00,,513.93,155720.21,0,0,2024,,,
T0215,2023-13-01,C4094,Tablet,-3,626.42,PayPal,Completed,2024/01/01,TRUE,3.00,626.42,626.42,-1879.26,1,-1879.26,2024,,,
T0216,2023-13-01,C4069,Smartphone,355,,Credit Card,Pending,2024/01/01,FALSE,355.00,,513.93,182444.47,0,0,2024,,,
T0217,2025-02-30,C4420,Smartphone,995,-919.58,Credit Card,Failed,2025/03/02,FALSE,995.00,919.58,919.58,914982.10,0,0,2025,,,
T0218,2025-02-30,C2928,Smartphone,-1,,PayPal,Completed,2025/03/02,TRUE,1.00,,513.93,-513.93,1,-513.93,2025,,,
T0219,24/07/23,C1719,Laptop,3,581.88,Credit Card,Completed,2023/07/24,FALSE,3.00,581.88,581.88,1745.65,0,0,2023,,,
T0220,2023-13-01,C3275,Coffee Machine,7,-759.65,Cash,Completed,2024/01/01,FALSE,7.00,759.65,759.65,5317.55,0,0,2024,,,
T0221,2025-02-30,C1221,Coffee Machine,-10,-189.20,Credit Card,Completed,2025/03/02,TRUE,10.00,189.20,189.20,-1892.00,1,-1892.00,2025,,,
T0222,2023-13-01,C3928,Laptop,160,581.14,PayPal,Completed,2024/01/01,FALSE,160.00,581.14,581.14,92981.61,0,0,2024,,,
T0223,28/02/24,C3386,Tablet,794,353.77,PayPal,Pending,2024/02/28,FALSE,794.00,353.77,353.77,280895.70,0,0,2024,,,
T0224,26/11/20,C1664,Headphones,-3,132.95,Credit Card,Pending,2020/11/26,TRUE,3.00,132.95,132.95,-398.85,1,-398.85,2020,,,
T0225,17/11/20,C2108,Headphones,2,,PayPal,Completed,2020/11/17,FALSE,2.00,,495.77,991.54,0,0,2020,,,
T0226,28/12/20,C4785,Smartphone,-1,-631.36,Credit Card,Completed,2020/12/28,TRUE,1.00,631.36,631.36,-631.36,1,-631.36,2020,,,
T0227,2022/12/04,C1803,Laptop,5,140.62,PayPal,Completed,2022/12/04,FALSE,5.00,140.62,140.62,703.10,0,0,2022,,,
T0228,2023-13-01,C1422,Smartphone,-4,-696.04,Credit Card,Completed,2024/01/01,TRUE,4.00,696.04,696.04,-2784.17,1,-2784.17,2024,,,
T0229,2025-02-30,C4222,Headphones,-5,-267.86,Credit Card,Pending,2025/03/02,TRUE,5.00,267.86,267.86,-1339.32,1,-1339.32,2025,,,
T0230,2023-13-01,C4265,Tablet,9,488.86,Credit Card,Failed,2024/01/01,FALSE,9.00,488.86,488.86,4399.71,0,0,2024,,,
T0231,2025-02-30,C2016,Smartphone,705,,Cash,Completed,2025/03/02,FALSE,705.00,,513.93,362319.30,0,0,2025,,,
T0232,2022/08/06,C3494,Coffee Machine,936,,Credit Card,Failed,2022/08/06,FALSE,936.00,,523.61,490098.70,0,0,2022,,,
T0233,2023-13-01,C1744,Headphones,-6,,PayPal,Completed,2024/01/01,TRUE,6.00,,495.77,-2974.63,1,-2974.63,2024,,,
T0234,30/06/21,C654,Coffee Machine,-4,-776.07,Cash,Failed,2021/06/30,TRUE,4.00,776.07,776.07,-3104.29,1,-3104.29,2021,,,
T0235,2023-13-01,C3587,Headphones,4,221.09,Cash,Pending,2024/01/01,FALSE,4.00,221.09,221.09,884.36,0,0,2024,,,
T0236,2023-13-01,C842,Tablet,4,-421.93,Credit Card,Completed,2024/01/01,FALSE,4.00,421.93,421.93,1687.71,0,0,2024,,,
T0237,2025-02-30,C4410,Headphones,10,-496.12,Credit Card,Completed,2025/03/02,FALSE,10.00,496.12,496.12,4961.19,0,0,2025,,,
T0238,19/09/22,C4635,Smartphone,-1,983.62,Credit Card,Completed,2022/09/19,TRUE,1.00,983.62,983.62,-983.62,1,-983.62,2022,,,
T0239,2025-02-30,C1946,Smartphone,307,,Credit Card,Completed,2025/03/02,FALSE,307.00,,513.93,157775.92,0,0,2025,,,
T0240,14/01/20,C3479,Headphones,410,-424.92,PayPal,Completed,2020/01/14,FALSE,410.00,424.92,424.92,174218.50,0,0,2020,,,
T0241,2025-02-30,C334,Headphones,615,,PayPal,Completed,2025/03/02,FALSE,615.00,,495.77,304899.91,0,0,2025,,,
T0242,2024/02/11,C2361,Headphones,2,,Credit Card,Pending,2024/02/11,FALSE,2.00,,495.77,991.54,0,0,2024,,,
T0243,2025-02-30,C4321,Laptop,2,488.31,PayPal,Completed,2025/03/02,FALSE,2.00,488.31,488.31,976.62,0,0,2025,,,
T0244,2024/09/10,C1878,Headphones,989,-448.09,Cash,Completed,2024/09/10,FALSE,989.00,448.09,448.09,443164.08,0,0,2024,,,
T0245,2025-02-30,C4439,Coffee Machine,8,-219.55,PayPal,Failed,2025/03/02,FALSE,8.00,219.55,219.55,1756.41,0,0,2025,,,
T0246,2025-02-30,C2872,Tablet,184,,PayPal,Failed,2025/03/02,FALSE,184.00,,506.52,93200.28,0,0,2025,,,
T0247,2025-02-30,C4468,Headphones,10,747.57,Credit Card,Completed,2025/03/02,FALSE,10.00,747.57,747.57,7475.72,0,0,2025,,,
T0248,2023-13-01,C2458,Coffee Machine,10,,PayPal,Completed,2024/01/01,FALSE,10.00,,523.61,5236.10,0,0,2024,,,
T0249,2023/02/03,C4233,Tablet,118,-959.18,Cash,Completed,2023/02/03,FALSE,118.00,959.18,959.18,113182.67,0,0,2023,,,
T0250,2023/10/04,C4411,Coffee Machine,-10,-990.57,Cash,Pending,2023/10/04,TRUE,10.00,990.57,990.57,-9905.68,1,-9905.68,2023,,,
T0251,2021/03/08,C3229,Coffee Machine,-1,-369.14,Cash,Completed,2021/03/08,TRUE,1.00,369.14,369.14,-369.14,1,-369.14,2021,,,
T0252,2025-02-30,C1143,Headphones,-10,291.50,Credit Card,Completed,2025/03/02,TRUE,10.00,291.50,291.50,-2915.03,1,-2915.03,2025,,,
T0253,2023-13-01,C2312,Headphones,1,894.17,PayPal,Failed,2024/01/01,FALSE,1.00,894.17,894.17,894.17,0,0,2024,,,
T0254,2023-13-01,C910,Smartphone,583,479.43,Cash,Failed,2024/01/01,FALSE,583.00,479.43,479.43,279507.69,0,0,2024,,,
T0255,2023-13-01,C3682,Coffee Machine,-2,,Credit Card,Pending,2024/01/01,TRUE,2.00,,523.61,-1047.22,1,-1047.22,2024,,,
T0256,2025-02-30,C3956,Smartphone,942,251.23,PayPal,Pending,2025/03/02,FALSE,942.00,251.23,251.23,236657.84,0,0,2025,,,
T0257,2023-13-01,C708,Laptop,7,,Credit Card,Completed,2024/01/01,FALSE,7.00,,540.53,3783.70,0,0,2024,,,
T0258,16/10/22,C2080,Tablet,-2,823.00,Cash,Completed,2022/10/16,TRUE,2.00,823.00,823.00,-1646.00,1,-1646.00,2022,,,
T0259,2023-13-01,C048,Laptop,761,193.23,Credit Card,Completed,2024/01/01,FALSE,761.00,193.23,193.23,147050.69,0,0,2024,,,
T0260,2023-13-01,C1701,Smartphone,1,,Cash,Completed,2024/01/01,FALSE,1.00,,513.93,513.93,0,0,2024,,,
T0261,26/04/21,C1559,Tablet,5,-742.90,PayPal,Failed,2021/04/26,FALSE,5.00,742.90,742.90,3714.49,0,0,2021,,,
T0262,2023-13-01,C925,Tablet,-7,-586.26,PayPal,Completed,2024/01/01,TRUE,7.00,586.26,586.26,-4103.79,1,-4103.79,2024,,,
T0263,26/01/22,C215,Headphones,481,505.10,Cash,Completed,2022/01/26,FALSE,481.00,505.10,505.10,242953.90,0,0,2022,,,
T0264,29/11/22,C3357,Headphones,726,-243.71,PayPal,Pending,2022/11/29,FALSE,726.00,243.71,243.71,176935.50,0,0,2022,,,
T0265,2025-02-30,C1884,Tablet,3,,Credit Card,Completed,2025/03/02,FALSE,3.00,,506.52,1519.57,0,0,2025,,,
T0266,2023-13-01,C2560,Smartphone,-9,-678.48,Cash,Completed,2024/01/01,TRUE,9.00,678.48,678.48,-6106.34,1,-6106.34,2024,,,
T0267,2025-02-30,C2424,Tablet,-10,-532.10,PayPal,Pending,2025/03/02,TRUE,10.00,532.10,532.10,-5321.00,1,-5321.00,2025,,,
T0268,2023-13-01,C162,Headphones,2,,PayPal,Completed,2024/01/01,FALSE,2.00,,495.77,991.54,0,0,2024,,,
T0269,2023-13-01,C1138,Laptop,571,,PayPal,Completed,2024/01/01,FALSE,571.00,,540.53,308641.68,0,0,2024,,,
T0270,2025-02-30,C2751,Coffee Machine,-8,-703.21,Cash,Failed,2025/03/02,TRUE,8.00,703.21,703.21,-5625.72,1,-5625.72,2025,,,
T0271,21/09/21,C2351,Headphones,5,,Credit Card,Completed,2021/09/21,FALSE,5.00,,495.77,2478.86,0,0,2021,,,
T0272,2025-02-30,C1373,Laptop,-1,450.56,Credit Card,Pending,2025/03/02,TRUE,1.00,450.56,450.56,-450.56,1,-450.56,2025,,,
T0273,2020/07/02,C1963,Coffee Machine,7,-505.84,Credit Card,Pending,2020/07/02,FALSE,7.00,505.84,505.84,3540.88,0,0,2020,,,
T0274,2025-02-30,C4647,Headphones,383,-177.45,Credit Card,Pending,2025/03/02,FALSE,383.00,177.45,177.45,67963.86,0,0,2025,,,
T0275,2025-02-30,C3781,Smartphone,858,83.36,PayPal,Pending,2025/03/02,FALSE,858.00,83.36,83.36,71521.23,0,0,2025,,,
T0276,2023-13-01,C1333,Tablet,513,-653.18,PayPal,Completed,2024/01/01,FALSE,513.00,653.18,653.18,335081.53,0,0,2024,,,
T0277,2025-02-30,C4606,Smartphone,-6,648.90,Credit Card,Failed,2025/03/02,TRUE,6.00,648.90,648.90,-3893.39,1,-3893.39,2025,,,
T0278,2023-13-01,C2109,Tablet,8,,Cash,Pending,2024/01/01,FALSE,8.00,,506.52,4052.19,0,0,2024,,,
T0279,2023-13-01,C3844,Coffee Machine,8,660.94,Cash,Failed,2024/01/01,FALSE,8.00,660.94,660.94,5287.50,0,0,2024,,,
T0280,18/09/20,C218,Tablet,-3,111.89,PayPal,Completed,2020/09/18,TRUE,3.00,111.89,111.89,-335.66,1,-335.66,2020,,,
T0281,2025-02-30,C4847,Headphones,-8,,Cash,Completed,2025/03/02,TRUE,8.00,,495.77,-3966.18,1,-3966.18,2025,,,
T0282,13/04/23,C3257,Smartphone,-10,-587.76,PayPal,Completed,2023/04/13,TRUE,10.00,587.76,587.76,-5877.65,1,-5877.65,2023,,,
T0283,2023-13-01,C2676,Laptop,317,522.25,Credit Card,Pending,2024/01/01,FALSE,317.00,522.25,522.25,165554.79,0,0,2024,,,
T0284,2023-13-01,C2768,Tablet,135,,Credit Card,Completed,2024/01/01,FALSE,135.00,,506.52,68380.64,0,0,2024,,,
T0285,2025-02-30,C1247,Headphones,-5,-100.58,Credit Card,Completed,2025/03/02,TRUE,5.00,100.58,100.58,-502.89,1,-502.89,2025,,,
T0286,2025-02-30,C4055,Coffee Machine,656,,PayPal,Completed,2025/03/02,FALSE,656.00,,523.61,343487.98,0,0,2025,,,
T0287,2023-13-01,C1948,Headphones,953,-477.48,Cash,Completed,2024/01/01,FALSE,953.00,477.48,477.48,455039.33,0,0,2024,,,
T0288,13/03/20,C4592,Laptop,223,,Cash,Completed,2020/03/13,FALSE,223.00,,540.53,120537.82,0,0,2020,,,
T0289,2025-02-30,C4267,Tablet,-9,-897.06,Credit Card,Pending,2025/03/02,TRUE,9.00,897.06,897.06,-8073.52,1,-8073.52,2025,,,
T0290,2025-02-30,C1737,Tablet,9,911.54,Cash,Completed,2025/03/02,FALSE,9.00,911.54,911.54,8203.86,0,0,2025,,,
T0291,2023-13-01,C3132,Laptop,-9,-299.14,Credit Card,Completed,2024/01/01,TRUE,9.00,299.14,299.14,-2692.26,1,-2692.26,2024,,,
T0292,2021/08/12,C3011,Headphones,6,,Cash,Pending,2021/08/12,FALSE,6.00,,495.77,2974.63,0,0,2021,,,
T0293,2023-13-01,C1601,Tablet,528,61.28,PayPal,Pending,2024/01/01,FALSE,528.00,61.28,61.28,32353.63,0,0,2024,,,
T0294,2025-02-30,C2883,Laptop,-5,801.15,Credit Card,Completed,2025/03/02,TRUE,5.00,801.15,801.15,-4005.74,1,-4005.74,2025,,,
T0295,2022/08/03,C2342,Smartphone,199,,Credit Card,Completed,2022/08/03,FALSE,199.00,,513.93,102271.69,0,0,2022,,,
T0296,24/12/20,C3413,Coffee Machine,253,,PayPal,Completed,2020/12/24,FALSE,253.00,,523.61,132473.26,0,0,2020,,,
T0297,2023-13-01,C1603,Smartphone,-3,,PayPal,Completed,2024/01/01,TRUE,3.00,,513.93,-1541.78,1,-1541.78,2024,,,
T0298,2023-13-01,C3427,Headphones,249,-850.27,Credit Card,Pending,2024/01/01,FALSE,249.00,850.27,850.27,211716.09,0,0,2024,,,
T0299,2023-13-01,C3152,Smartphone,511,,Cash,Completed,2024/01/01,FALSE,511.00,,513.93,262617.25,0,0,2024,,,
T0300,2025-02-30,C426,Coffee Machine,6,801.34,Credit Card,Pending,2025/03/02,FALSE,6.00,801.34,801.34,4808.02,0,0,2025,,,
T0301,2025-02-30,C4683,Coffee Machine,4,330.65,PayPal,Failed,2025/03/02,FALSE,4.00,330.65,330.65,1322.62,0,0,2025,,,
T0302,21/07/23,C4963,Headphones,-4,,Cash,Pending,2023/07/21,TRUE,4.00,,495.77,-1983.09,1,-1983.09,2023,,,
T0303,20/12/21,C898,Headphones,-4,-552.08,Credit Card,Pending,2021/12/20,TRUE,4.00,552.08,552.08,-2208.30,1,-2208.30,2021,,,
T0304,2023-13-01,C559,Coffee Machine,549,-976.65,PayPal,Completed,2024/01/01,FALSE,549.00,976.65,976.65,536178.45,0,0,2024,,,
T0305,2023-13-01,C2950,Smartphone,331,-269.67,Cash,Failed,2024/01/01,FALSE,331.00,269.67,269.67,89259.61,0,0,2024,,,
T0306,2023-13-01,C3847,Tablet,6,-298.41,Credit Card,Failed,2024/01/01,FALSE,6.00,298.41,298.41,1790.48,0,0,2024,,,
T0307,2025-02-30,C2109,Coffee Machine,10,-636.79,PayPal,Failed,2025/03/02,FALSE,10.00,636.79,636.79,6367.90,0,0,2025,,,
T0308,2024/10/01,C1515,Tablet,701,-877.26,Credit Card,Pending,2024/10/01,FALSE,701.00,877.26,877.26,614956.07,0,0,2024,,,
T0309,2025-02-30,C052,Laptop,-5,,Credit Card,Failed,2025/03/02,TRUE,5.00,,540.53,-2702.64,1,-2702.64,2025,,,
T0310,14/09/21,C4958,Tablet,-4,-830.75,Credit Card,Completed,2021/09/14,TRUE,4.00,830.75,830.75,-3323.00,1,-3323.00,2021,,,
T0311,2025-02-30,C2659,Smartphone,-10,,PayPal,Pending,2025/03/02,TRUE,10.00,,513.93,-5139.28,1,-5139.28,2025,,,
T0312,24/08/22,C573,Headphones,583,,PayPal,Failed,2022/08/24,FALSE,583.00,,495.77,289035.20,0,0,2022,,,
T0313,2023-13-01,C4213,Tablet,269,71.97,Credit Card,Completed,2024/01/01,FALSE,269.00,71.97,71.97,19359.81,0,0,2024,,,
T0314,2025-02-30,C1459,Laptop,1,,PayPal,Completed,2025/03/02,FALSE,1.00,,540.53,540.53,0,0,2025,,,
T0315,2023-13-01,C3755,Smartphone,582,-589.01,Credit Card,Completed,2024/01/01,FALSE,582.00,589.01,589.01,342802.19,0,0,2024,,,
T0316,2023-13-01,C1620,Laptop,-9,,PayPal,Completed,2024/01/01,TRUE,9.00,,540.53,-4864.76,1,-4864.76,2024,,,
T0317,2025-02-30,C985,Tablet,726,-162.39,PayPal,Failed,2025/03/02,FALSE,726.00,162.39,162.39,117896.87,0,0,2025,,,
T0318,20/09/22,C1659,Coffee Machine,3,-158.60,Cash,Completed,2022/09/20,FALSE,3.00,158.60,158.60,475.80,0,0,2022,,,
T0319,2023-13-01,C2279,Tablet,9,-924.43,Cash,Pending,2024/01/01,FALSE,9.00,924.43,924.43,8319.90,0,0,2024,,,
T0320,2023-13-01,C2425,Laptop,197,449.40,PayPal,Failed,2024/01/01,FALSE,197.00,449.40,449.40,88531.17,0,0,2024,,,
T0321,2025-02-30,C1546,Tablet,-3,,Credit Card,Completed,2025/03/02,TRUE,3.00,,506.52,-1519.57,1,-1519.57,2025,,,
T0322,18/04/24,C1428,Headphones,908,-664.37,Credit Card,Pending,2024/04/18,FALSE,908.00,664.37,664.37,603245.44,0,0,2024,,,
T0323,2023-13-01,C1047,Coffee Machine,5,55.56,Credit Card,Completed,2024/01/01,FALSE,5.00,55.56,55.56,277.80,0,0,2024,,,
T0324,2025-02-30,C3641,Headphones,1,960.58,PayPal,Failed,2025/03/02,FALSE,1.00,960.58,960.58,960.58,0,0,2025,,,
T0325,2023-13-01,C2570,Tablet,2,,Credit Card,Completed,2024/01/01,FALSE,2.00,,506.52,1013.05,0,0,2024,,,
T0326,2023-13-01,C799,Smartphone,-2,,Credit Card,Completed,2024/01/01,TRUE,2.00,,513.93,-1027.86,1,-1027.86,2024,,,
T0327,2025-02-30,C038,Headphones,153,,Credit Card,Failed,2025/03/02,FALSE,153.00,,495.77,75853.15,0,0,2025,,,
T0328,2020/02/06,C1744,Laptop,8,,Cash,Completed,2020/02/06,FALSE,8.00,,540.53,4324.23,0,0,2020,,,
T0329,2023-13-01,C3169,Coffee Machine,10,-272.76,PayPal,Failed,2024/01/01,FALSE,10.00,272.76,272.76,2727.63,0,0,2024,,,
T0330,2025-02-30,C3123,Smartphone,-6,,Credit Card,Pending,2025/03/02,TRUE,6.00,,513.93,-3083.57,1,-3083.57,2025,,,
T0331,2025-02-30,C762,Headphones,4,219.89,Credit Card,Failed,2025/03/02,FALSE,4.00,219.89,219.89,879.55,0,0,2025,,,
T0332,2025-02-30,C4563,Tablet,820,,Credit Card,Completed,2025/03/02,FALSE,820.00,,506.52,415349.06,0,0,2025,,,
T0333,2023-13-01,C4371,Laptop,-8,443.11,PayPal,Completed,2024/01/01,TRUE,8.00,443.11,443.11,-3544.91,1,-3544.91,2024,,,
T0334,2022/02/04,C2171,Coffee Machine,-4,632.65,PayPal,Completed,2022/02/04,TRUE,4.00,632.65,632.65,-2530.59,1,-2530.59,2022,,,
T0335,2023-13-01,C4133,Headphones,488,,PayPal,Failed,2024/01/01,FALSE,488.00,,495.77,241936.84,0,0,2024,,,
T0336,2023-13-01,C3246,Smartphone,8,,Credit Card,Completed,2024/01/01,FALSE,8.00,,513.93,4111.42,0,0,2024,,,
T0337,2025-02-30,C3037,Headphones,-3,622.99,Cash,Completed,2025/03/02,TRUE,3.00,622.99,622.99,-1868.97,1,-1868.97,2025,,,
T0338,2025-02-30,C1854,Coffee Machine,-3,825.18,PayPal,Pending,2025/03/02,TRUE,3.00,825.18,825.18,-2475.55,1,-2475.55,2025,,,
T0339,27/08/20,C3914,Tablet,3,73.31,PayPal,Completed,2020/08/27,FALSE,3.00,73.31,73.31,219.93,0,0,2020,,,
T0340,2025-02-30,C3347,Headphones,-2,,Credit Card,Completed,2025/03/02,TRUE,2.00,,495.77,-991.54,1,-991.54,2025,,,
T0341,26/06/24,C4896,Headphones,178,124.31,Cash,Completed,2024/06/26,FALSE,178.00,124.31,124.31,22127.56,0,0,2024,,,
T0342,2025-02-30,C1634,Coffee Machine,5,392.56,Credit Card,Completed,2025/03/02,FALSE,5.00,392.56,392.56,1962.80,0,0,2025,,,
T0343,2023-13-01,C708,Laptop,374,-971.09,Credit Card,Pending,2024/01/01,FALSE,374.00,971.09,971.09,363188.95,0,0,2024,,,
T0344,2023-13-01,C2222,Coffee Machine,-8,-604.33,PayPal,Completed,2024/01/01,TRUE,8.00,604.33,604.33,-4834.64,1,-4834.64,2024,,,
T0345,2023-13-01,C4043,Coffee Machine,331,117.11,PayPal,Failed,2024/01/01,FALSE,331.00,117.11,117.11,38762.59,0,0,2024,,,
T0346,2021/01/01,C1245,Laptop,-3,954.28,Cash,Completed,2021/01/01,TRUE,3.00,954.28,954.28,-2862.85,1,-2862.85,2021,,,
T0347,2025-02-30,C4321,Smartphone,-5,,Credit Card,Completed,2025/03/02,TRUE,5.00,,513.93,-2569.64,1,-2569.64,2025,,,
T0348,2023-13-01,C4096,Tablet,7,256.39,PayPal,Pending,2024/01/01,FALSE,7.00,256.39,256.39,1794.73,0,0,2024,,,
T0349,2021/02/04,C1507,Smartphone,567,-534.75,PayPal,Completed,2021/02/04,FALSE,567.00,534.75,534.75,303204.62,0,0,2021,,,
T0350,2023-13-01,C3936,Smartphone,6,814.02,PayPal,Completed,2024/01/01,FALSE,6.00,814.02,814.02,4884.10,0,0,2024,,,
T0351,2025-02-30,C1760,Headphones,-9,-687.91,Cash,Pending,2025/03/02,TRUE,9.00,687.91,687.91,-6191.16,1,-6191.16,2025,,,
T0352,2025-02-30,C3530,Laptop,929,,Cash,Pending,2025/03/02,FALSE,929.00,,540.53,502150.82,0,0,2025,,,
T0353,2023-13-01,C4250,Coffee Machine,-10,-481.43,PayPal,Completed,2024/01/01,TRUE,10.00,481.43,481.43,-4814.25,1,-4814.25,2024,,,
T0354,2025-02-30,C613,Tablet,-4,296.68,PayPal,Pending,2025/03/02,TRUE,4.00,296.68,296.68,-1186.70,1,-1186.70,2025,,,
T0355,23/01/20,C1891,Smartphone,-5,,PayPal,Failed,2020/01/23,TRUE,5.00,,513.93,-2569.64,1,-2569.64,2020,,,
T0356,2023-13-01,C4352,Tablet,-6,,PayPal,Completed,2024/01/01,TRUE,6.00,,506.52,-3039.14,1,-3039.14,2024,,,
T0357,2023-13-01,C1114,Laptop,702,,Credit Card,Pending,2024/01/01,FALSE,702.00,,540.53,379450.89,0,0,2024,,,
T0358,27/04/21,C4416,Headphones,578,,Credit Card,Completed,2021/04/27,FALSE,578.00,,495.77,286556.34,0,0,2021,,,
T0359,2025-02-30,C2148,Headphones,-3,,Cash,Failed,2025/03/02,TRUE,3.00,,495.77,-1487.32,1,-1487.32,2025,,,
T0360,2025-02-30,C919,Coffee Machine,-10,382.40,Cash,Completed,2025/03/02,TRUE,10.00,382.40,382.40,-3824.01,1,-3824.01,2025,,,
T0361,2023-13-01,C4635,Headphones,-10,551.91,Cash,Pending,2024/01/01,TRUE,10.00,551.91,551.91,-5519.14,1,-5519.14,2024,,,
T0362,2025-02-30,C2937,Tablet,862,683.56,PayPal,Completed,2025/03/02,FALSE,862.00,683.56,683.56,589229.32,0,0,2025,,,
T0363,2025-02-30,C3217,Laptop,7,131.30,Credit Card,Completed,2025/03/02,FALSE,7.00,131.30,131.30,919.11,0,0,2025,,,
T0364,2023-13-01,C3992,Headphones,542,341.75,Cash,Completed,2024/01/01,FALSE,542.00,341.75,341.75,185230.21,0,0,2024,,,
T0365,2025-02-30,C274,Headphones,421,,Credit Card,Pending,2025/03/02,FALSE,421.00,,495.77,208720.10,0,0,2025,,,
T0366,2022/08/09,C063,Coffee Machine,-4,298.16,Cash,Pending,2022/08/09,TRUE,4.00,298.16,298.16,-1192.66,1,-1192.66,2022,,,
T0367,2021/09/04,C2023,Headphones,849,-500.00,PayPal,Completed,2021/09/04,FALSE,849.00,500.00,500.00,424500.31,0,0,2021,,,
T0368,2024/11/12,C3889,Coffee Machine,3,901.39,PayPal,Failed,2024/11/12,FALSE,3.00,901.39,901.39,2704.18,0,0,2024,,,
